Gene	beta	fdr	dataset	hit	UP	DOWN
SPTBN5	0.061866	0.99645	top3	NOT	0	0
SPTLC1	0.0075061	0.99967	top3	NOT	0	0
SPTLC2	-0.017199	0.99889	top3	NOT	0	0
SPTLC3	0.10685	0.985	top3	NOT	0	0
SPTSSA	0.092432	0.99645	top3	NOT	0	0
SPTSSB	0.0074973	0.99967	top3	NOT	0	0
SPTY2D1	0.059151	0.99645	top3	NOT	0	0
SPZ1	0.056646	0.99645	top3	NOT	0	0
SQLE	0.0023035	0.99931	top3	NOT	0	0
SQRDL	0.022275	0.99931	top3	NOT	0	0
SQSTM1	0.16055	0.89711	top3	NOT	0	0
SRA1	0.0098918	0.99967	top3	NOT	0	0
SRBD1	0.047674	0.99645	top3	NOT	0	0
SRC	0.060327	0.99645	top3	NOT	0	0
SRCAP	-0.41663	0.14365	top3	NOT	0	0
SRCIN1	0.012824	0.99931	top3	NOT	0	0
SRCRB4D	-0.071891	0.99645	top3	NOT	0	0
SRD5A1	0.1075	0.98391	top3	NOT	0	0
SRD5A3	0.066247	0.99645	top3	NOT	0	0
SREBF1	-0.0056487	0.99931	top3	NOT	0	0
SREBF2	-0.027464	0.99687	top3	NOT	0	0
SREK1	-0.033182	0.99645	top3	NOT	0	0
SREK1IP1	-0.048839	0.99645	top3	NOT	0	0
SRF	0.11909	0.97526	top3	NOT	0	0
SRFBP1	0.11881	0.9764	top3	NOT	0	0
SRGAP1	-0.093084	0.98528	top3	NOT	0	0
SRGAP3	-0.10877	0.96967	top3	NOT	0	0
SRGN	0.20524	0.75935	top3	NOT	0	0
SRI	-0.10075	0.97726	top3	NOT	0	0
SRL	0.069537	0.99645	top3	NOT	0	0
SRM	0.093903	0.99645	top3	NOT	0	0
SRMS	0.025541	0.99931	top3	NOT	0	0
SRP14	0.17185	0.85997	top3	NOT	0	0
SRP19	0.45056	0.125	top3	NOT	0	0
SRP54	0.028759	0.99889	top3	NOT	0	0
SRP68	0.038946	0.99842	top3	NOT	0	0
SRP72	-0.21109	0.72488	top3	NOT	0	0
SRP9	0.14975	0.91165	top3	NOT	0	0
SRPK1	-0.092275	0.98528	top3	NOT	0	0
SRPK2	-0.052186	0.99645	top3	NOT	0	0
SRPK3	-0.11859	0.95812	top3	NOT	0	0
SRPR	0.023203	0.99931	top3	NOT	0	0
SRPRB	0.31032	0.41992	top3	NOT	0	0
SRPX	0.11281	0.97726	top3	NOT	0	0
SRPX2	-0.05383	0.99645	top3	NOT	0	0
SRR	0.056948	0.99645	top3	NOT	0	0
SRRD	0.08329	0.99645	top3	NOT	0	0
SRRM1	-0.15582	0.88322	top3	NOT	0	0
SRRM2	-0.12896	0.94075	top3	NOT	0	0
SRRM4	0.13855	0.94112	top3	NOT	0	0
SRRM5	-0.094832	0.983	top3	NOT	0	0
SRRT	0.12351	0.96653	top3	NOT	0	0
SRSF1	-0.22275	0.67809	top3	NOT	0	0
SRSF10	0.23823	0.63144	top3	NOT	0	0
SRSF11	0.26747	0.55058	top3	NOT	0	0
SRSF12	-0.043615	0.99645	top3	NOT	0	0
SRSF2	0.183	0.82633	top3	NOT	0	0
SRSF3	-0.14249	0.91148	top3	NOT	0	0
SRSF4	-0.096389	0.98138	top3	NOT	0	0
SRSF5	-0.14442	0.90375	top3	NOT	0	0
SRSF6	-0.16552	0.84592	top3	NOT	0	0
SRSF7	-0.41765	0.14365	top3	NOT	0	0
SRSF9	0.0060234	0.99967	top3	NOT	0	0
SRXN1	0.092396	0.99645	top3	NOT	0	0
SRY	-0.088614	0.9902	top3	NOT	0	0
SS18	0.03526	0.99889	top3	NOT	0	0
SS18L1	-0.072171	0.99645	top3	NOT	0	0
SS18L2	-0.047545	0.99645	top3	NOT	0	0
SSB	0.14165	0.94075	top3	NOT	0	0
SSBP1	0.51965	0.076923	top3	UP	1	0
SSBP2	0.13342	0.95717	top3	NOT	0	0
SSBP3	0.29105	0.46077	top3	NOT	0	0
SSBP4	0.18485	0.82482	top3	NOT	0	0
SSC5D	-0.062186	0.99645	top3	NOT	0	0
SSFA2	0.11839	0.97726	top3	NOT	0	0
SSH1	-0.10999	0.96731	top3	NOT	0	0
SSH2	-0.0053873	0.99931	top3	NOT	0	0
SSH3	0.062993	0.99645	top3	NOT	0	0
SSMEM1	-0.075068	0.99645	top3	NOT	0	0
SSNA1	0.13935	0.94112	top3	NOT	0	0
SSPN	0.078031	0.99645	top3	NOT	0	0
SSR1	-0.052008	0.99645	top3	NOT	0	0
SSR2	-0.048572	0.99645	top3	NOT	0	0
SSR3	0.013633	0.99931	top3	NOT	0	0
SSR4	-0.12634	0.94112	top3	NOT	0	0
SSRP1	-0.19333	0.77018	top3	NOT	0	0
SSSCA1	-0.02699	0.99687	top3	NOT	0	0
SST	0.0079888	0.99983	top3	NOT	0	0
SSTR1	-0.064632	0.99645	top3	NOT	0	0
SSTR2	-0.012931	0.99889	top3	NOT	0	0
SSTR3	-0.0038074	0.99931	top3	NOT	0	0
SSTR4	-0.015074	0.99889	top3	NOT	0	0
SSTR5	0.024892	0.99931	top3	NOT	0	0
SSU72	0.37458	0.23162	top3	NOT	0	0
SSUH2	-0.029821	0.99687	top3	NOT	0	0
SSX1	0.084892	0.99645	top3	NOT	0	0
SSX2B	0	0.99931	top3	NOT	0	0
SSX2IP	0.15492	0.91154	top3	NOT	0	0
SSX3	-0.038621	0.99645	top3	NOT	0	0
SSX4B	-0.19157	0.97161	top3	NOT	0	0
SSX5	-0.11839	0.95812	top3	NOT	0	0
SSX7	0.16308	0.89093	top3	NOT	0	0
ST13	0.027444	0.99902	top3	NOT	0	0
ST14	0.063962	0.99645	top3	NOT	0	0
ST18	-0.017084	0.99889	top3	NOT	0	0
ST20	0.043287	0.99687	top3	NOT	0	0
ST20-MTHFS	-0.21092	0.84394	top3	NOT	0	0
ST3GAL1	0.13776	0.94158	top3	NOT	0	0
ST3GAL2	-0.19485	0.76457	top3	NOT	0	0
ST3GAL3	-0.068008	0.99645	top3	NOT	0	0
ST3GAL4	-0.14863	0.89711	top3	NOT	0	0
ST3GAL5	0.049142	0.99645	top3	NOT	0	0
ST3GAL6	-0.043956	0.99645	top3	NOT	0	0
ST5	-0.096815	0.97956	top3	NOT	0	0
ST6GAL1	-0.28664	0.46865	top3	NOT	0	0
ST6GAL2	0.085835	0.99645	top3	NOT	0	0
ST6GALNAC1	-0.12052	0.95717	top3	NOT	0	0
ST6GALNAC2	0.040168	0.99796	top3	NOT	0	0
ST6GALNAC3	0.11802	0.97726	top3	NOT	0	0
ST6GALNAC4	-0.21236	0.71309	top3	NOT	0	0
ST6GALNAC5	0.055777	0.99645	top3	NOT	0	0
ST6GALNAC6	0.088264	0.99645	top3	NOT	0	0
ST7	0.064172	0.99645	top3	NOT	0	0
ST7L	0.015298	0.99931	top3	NOT	0	0
ST8SIA1	-0.1361	0.91165	top3	NOT	0	0
ST8SIA2	0.058748	0.99645	top3	NOT	0	0
ST8SIA3	-0.036229	0.99645	top3	NOT	0	0
ST8SIA4	-0.10844	0.97024	top3	NOT	0	0
ST8SIA5	0.032926	0.99889	top3	NOT	0	0
ST8SIA6	-0.083499	0.99645	top3	NOT	0	0
STAB1	0.049657	0.99645	top3	NOT	0	0
STAB2	0.016768	0.99931	top3	NOT	0	0
STAC	0.0452	0.99687	top3	NOT	0	0
STAC2	0.018135	0.99931	top3	NOT	0	0
STAC3	0.066075	0.99645	top3	NOT	0	0
STAG1	0.17402	0.85687	top3	NOT	0	0
STAG2	-0.1254	0.94112	top3	NOT	0	0
STAG3	-0.018183	0.99889	top3	NOT	0	0
STAM	0.0046608	0.99943	top3	NOT	0	0
STAM2	-0.07005	0.99645	top3	NOT	0	0
STAMBP	0.13264	0.95812	top3	NOT	0	0
STAMBPL1	-2.091e-4	0.99931	top3	NOT	0	0
STAP1	-0.045271	0.99645	top3	NOT	0	0
STAP2	0.096485	0.99645	top3	NOT	0	0
STAR	-0.0017638	0.99931	top3	NOT	0	0
STARD10	0.13906	0.94112	top3	NOT	0	0
STARD13	-0.057511	0.99645	top3	NOT	0	0
STARD3	-0.097456	0.97951	top3	NOT	0	0
STARD3NL	0.058342	0.99645	top3	NOT	0	0
STARD4	0.087669	0.99645	top3	NOT	0	0
STARD5	0.21972	0.70644	top3	NOT	0	0
STARD6	0.031734	0.99889	top3	NOT	0	0
STARD7	-0.096274	0.98138	top3	NOT	0	0
STARD8	0.065332	0.99645	top3	NOT	0	0
STARD9	0.0065324	0.99967	top3	NOT	0	0
STAT1	-0.028913	0.99687	top3	NOT	0	0
STAT2	-0.19779	0.75456	top3	NOT	0	0
STAT3	0.1546	0.91154	top3	NOT	0	0
STAT4	-0.041207	0.99645	top3	NOT	0	0
STAT5A	0.18274	0.82633	top3	NOT	0	0
STAT5B	-0.093857	0.98409	top3	NOT	0	0
STAT6	0.12697	0.96152	top3	NOT	0	0
STATH	-0.15016	0.89583	top3	NOT	0	0
STAU1	0.29595	0.44539	top3	NOT	0	0
STAU2	0.13468	0.95436	top3	NOT	0	0
STBD1	0.014172	0.99931	top3	NOT	0	0
STC1	0.010516	0.99967	top3	NOT	0	0
STC2	-0.13499	0.91506	top3	NOT	0	0
STEAP1	0.056538	0.99645	top3	NOT	0	0
STEAP1B	-0.078616	0.99645	top3	NOT	0	0
STEAP2	-0.0064676000000000004	0.99931	top3	NOT	0	0
STEAP3	0.10535	0.98528	top3	NOT	0	0
STEAP4	0.048312	0.99645	top3	NOT	0	0
STH	0.044472	0.99687	top3	NOT	0	0
STIL	0.14987	0.91165	top3	NOT	0	0
STIM1	-0.068073	0.99645	top3	NOT	0	0
STIM2	0.059091	0.99645	top3	NOT	0	0
STIP1	0.029473	0.99889	top3	NOT	0	0
STK10	0.19013	0.80294	top3	NOT	0	0
STK11	0.082322	0.99645	top3	NOT	0	0
STK11IP	0.01973	0.99931	top3	NOT	0	0
STK16	-0.17897	0.81806	top3	NOT	0	0
STK17A	-0.11167	0.96557	top3	NOT	0	0
STK17B	0.056828	0.99645	top3	NOT	0	0
STK19	-0.184	0.80228	top3	NOT	0	0
STK24	-0.13044	0.93592	top3	NOT	0	0
STK25	-0.119	0.95812	top3	NOT	0	0
STK3	-0.17449	0.82558	top3	NOT	0	0
STK31	-0.042193	0.99645	top3	NOT	0	0
STK32A	-0.051508	0.99645	top3	NOT	0	0
STK32B	-0.090131	0.98751	top3	NOT	0	0
STK32C	-0.11077	0.9658	top3	NOT	0	0
STK33	0.061184	0.99645	top3	NOT	0	0
STK35	-0.0085879	0.99931	top3	NOT	0	0
STK36	-0.081073	0.99645	top3	NOT	0	0
STK38	0.040321	0.99796	top3	NOT	0	0
STK38L	-0.052802	0.99645	top3	NOT	0	0
STK39	0.073196	0.99645	top3	NOT	0	0
STK4	0.13885	0.94112	top3	NOT	0	0
STK40	0.040116	0.99796	top3	NOT	0	0
STMN1	0.0045153	0.99931	top3	NOT	0	0
STMN2	0.0076372	0.99967	top3	NOT	0	0
STMN3	-0.061338	0.99645	top3	NOT	0	0
STMN4	-0.01378	0.99889	top3	NOT	0	0
STMND1	-0.063242	0.99645	top3	NOT	0	0
STOM	0.017082	0.99931	top3	NOT	0	0
STOML1	-0.0057759	0.99931	top3	NOT	0	0
STOML2	0.11705	0.97726	top3	NOT	0	0
STOML3	-0.052296	0.99645	top3	NOT	0	0
STON1	0.079027	0.99645	top3	NOT	0	0
STON1-GTF2A1L	0.0094524	0.99967	top3	NOT	0	0
STON2	-0.08816	0.9904	top3	NOT	0	0
STOX1	-0.056775	0.99645	top3	NOT	0	0
STOX2	0.074562	0.99645	top3	NOT	0	0
STPG1	-0.023075	0.99842	top3	NOT	0	0
STPG2	-0.05766	0.99645	top3	NOT	0	0
STRA13	-0.047936	0.99645	top3	NOT	0	0
STRA6	0.011425	0.99943	top3	NOT	0	0
STRA8	0.088332	0.99645	top3	NOT	0	0
STRADA	-0.10808	0.97031	top3	NOT	0	0
STRADB	0.17565	0.84752	top3	NOT	0	0
STRAP	-0.10207	0.97726	top3	NOT	0	0
STRBP	-0.015861	0.99889	top3	NOT	0	0
STRC	0.054098	0.99645	top3	NOT	0	0
STRIP1	0.019613	0.99931	top3	NOT	0	0
STRIP2	0.088217	0.99645	top3	NOT	0	0
STRN	-0.071796	0.99645	top3	NOT	0	0
STRN3	-0.14691	0.89978	top3	NOT	0	0
STRN4	-0.18486	0.7991	top3	NOT	0	0
STS	0.12064	0.97097	top3	NOT	0	0
STT3A	0.12584	0.96152	top3	NOT	0	0
STT3B	0.090651	0.99645	top3	NOT	0	0
STUB1	-0.044362	0.99645	top3	NOT	0	0
STX10	0.041338	0.99796	top3	NOT	0	0
STX11	-0.074184	0.99645	top3	NOT	0	0
STX12	0.096557	0.99645	top3	NOT	0	0
STX16	0.014672	0.99931	top3	NOT	0	0
STX17	0.033509	0.99889	top3	NOT	0	0
STX18	0.056159	0.99645	top3	NOT	0	0
STX19	0.070668	0.99645	top3	NOT	0	0
STX1A	0.0031466	0.99931	top3	NOT	0	0
STX1B	0.078483	0.99645	top3	NOT	0	0
STX2	0.014277	0.99931	top3	NOT	0	0
STX3	0.05216	0.99645	top3	NOT	0	0
STX4	0.055429	0.99645	top3	NOT	0	0
STX5	-0.045334	0.99645	top3	NOT	0	0
STX6	-0.017612	0.99889	top3	NOT	0	0
STX7	-0.066545000000000007	0.99645	top3	NOT	0	0
STX8	-0.35126	0.29607	top3	NOT	0	0
STXBP1	0.067453	0.99645	top3	NOT	0	0
STXBP2	-0.092229	0.98528	top3	NOT	0	0
STXBP3	0.06354	0.99645	top3	NOT	0	0
STXBP4	0.050092	0.99645	top3	NOT	0	0
STXBP5	0.079446	0.99645	top3	NOT	0	0
STXBP5L	-0.024359	0.99796	top3	NOT	0	0
STXBP6	0.0013634	0.99931	top3	NOT	0	0
STYK1	0.19097	0.80228	top3	NOT	0	0
STYX	0.20138	0.7717	top3	NOT	0	0
STYXL1	-0.040741	0.99645	top3	NOT	0	0
SUB1	0.16202	0.89583	top3	NOT	0	0
SUCLA2	0.11454	0.97726	top3	NOT	0	0
SUCLG1	-0.055553	0.99645	top3	NOT	0	0
SUCLG2	-0.088021	0.99115	top3	NOT	0	0
SUCNR1	-6.2023e-4	0.99931	top3	NOT	0	0
SUCO	-0.038922	0.99645	top3	NOT	0	0
SUDS3	-0.010994	0.99916	top3	NOT	0	0
SUFU	-0.15437	0.88493	top3	NOT	0	0
SUGP1	-0.15181	0.88918	top3	NOT	0	0
SUGP2	0.11042	0.97956	top3	NOT	0	0
SUGT1	0.16848	0.87509	top3	NOT	0	0
SULF1	0.17351	0.85714	top3	NOT	0	0
SULF2	-0.059685	0.99645	top3	NOT	0	0
SULT1A1	-0.16065	0.86251	top3	NOT	0	0
SULT1A2	0.13304	0.95812	top3	NOT	0	0
SULT1B1	0.018818	0.99931	top3	NOT	0	0
SULT1C2	-0.023813	0.99818	top3	NOT	0	0
SULT1C3	0.06415	0.99645	top3	NOT	0	0
SULT1C4	0.14076	0.94075	top3	NOT	0	0
SULT1E1	0.10004	0.99339	top3	NOT	0	0
SULT2A1	-0.013602	0.99889	top3	NOT	0	0
SULT2B1	0.031747	0.99889	top3	NOT	0	0
SULT4A1	-0.010151	0.99931	top3	NOT	0	0
SULT6B1	0.012242	0.99931	top3	NOT	0	0
SUMF1	0.085379	0.99645	top3	NOT	0	0
SUMF2	0.14317	0.9365	top3	NOT	0	0
SUMO1	0.0056435	0.99967	top3	NOT	0	0
SUMO2	-0.36764	0.48806	top3	NOT	0	0
SUMO3	0.043738	0.99687	top3	NOT	0	0
SUMO4	0.022775	0.99931	top3	NOT	0	0
SUN1	-0.051283	0.99645	top3	NOT	0	0
SUN2	0.1435	0.93592	top3	NOT	0	0
SUN3	0.18403	0.82558	top3	NOT	0	0
SUN5	-0.0019668	0.99931	top3	NOT	0	0
SUOX	-0.068019	0.99645	top3	NOT	0	0
SUPT16H	0.14172	0.94075	top3	NOT	0	0
SUPT20H	0.039496	0.99842	top3	NOT	0	0
SUPT3H	-0.1454	0.90232	top3	NOT	0	0
SUPT4H1	0.095726	0.99645	top3	NOT	0	0
SUPT5H	-0.091893	0.98528	top3	NOT	0	0
SUPT6H	-0.26034	0.56171	top3	NOT	0	0
SUPT7L	0.029146	0.99889	top3	NOT	0	0
SUPV3L1	-0.21821	0.70278	top3	NOT	0	0
SURF1	0.10108	0.99257	top3	NOT	0	0
SURF2	-0.033692	0.99645	top3	NOT	0	0
SURF4	-0.026255	0.9974	top3	NOT	0	0
SURF6	-0.0037417	0.99931	top3	NOT	0	0
SUSD1	-0.15154	0.88958	top3	NOT	0	0
SUSD2	0.11958	0.97441	top3	NOT	0	0
SUSD3	-0.0085301	0.99931	top3	NOT	0	0
SUSD4	-0.012164	0.99889	top3	NOT	0	0
SUSD5	-0.016745	0.99889	top3	NOT	0	0
SUV39H1	0.033883	0.99889	top3	NOT	0	0
SUV39H2	-0.07262	0.99645	top3	NOT	0	0
SUV420H1	-0.096197	0.98138	top3	NOT	0	0
SUV420H2	0.027312	0.99909	top3	NOT	0	0
SUZ12	0.27713	0.52446	top3	NOT	0	0
SV2A	0.09506	0.99645	top3	NOT	0	0
SV2B	-0.14004	0.91165	top3	NOT	0	0
SV2C	0.12317	0.96662	top3	NOT	0	0
SVEP1	-0.18683	0.78663	top3	NOT	0	0
SVIL	0.039524	0.99842	top3	NOT	0	0
SVIP	0.18264	0.82633	top3	NOT	0	0
SVOPL	-0.0076806	0.99931	top3	NOT	0	0
SWAP70	0.11651	0.97726	top3	NOT	0	0
SWSAP1	-0.03391	0.99645	top3	NOT	0	0
SWT1	0.029601	0.99889	top3	NOT	0	0
SYAP1	0.067404	0.99645	top3	NOT	0	0
SYBU	0.081244	0.99645	top3	NOT	0	0
SYCE1	0.086639	0.99645	top3	NOT	0	0
SYCE1L	0.13448	0.95634	top3	NOT	0	0
SYCE2	0.1671	0.88072	top3	NOT	0	0
SYCE3	0.027351	0.99909	top3	NOT	0	0
SYCN	-0.12763	0.94075	top3	NOT	0	0
SYCP1	-0.070054	0.99645	top3	NOT	0	0
SYCP2	0.045006	0.99687	top3	NOT	0	0
SYCP2L	0.11999	0.972	top3	NOT	0	0
SYCP3	-0.11914	0.95812	top3	NOT	0	0
SYDE1	-0.10458	0.97726	top3	NOT	0	0
SYDE2	0.049668	0.99645	top3	NOT	0	0
SYF2	0.0020887	0.99931	top3	NOT	0	0
SYK	0.0604	0.99645	top3	NOT	0	0
SYMPK	-0.20844	0.73645	top3	NOT	0	0
SYN1	-0.10387	0.97726	top3	NOT	0	0
SYN3	-0.11506	0.96057	top3	NOT	0	0
SYNC	0.060438	0.99645	top3	NOT	0	0
SYNCRIP	-0.039341	0.99645	top3	NOT	0	0
SYNDIG1	-0.11199	0.96502	top3	NOT	0	0
SYNDIG1L	-0.052247	0.99645	top3	NOT	0	0
SYNE1	-0.075417	0.99645	top3	NOT	0	0
SYNE2	0.012647	0.99931	top3	NOT	0	0
SYNE3	8.9971e-4	0.99931	top3	NOT	0	0
SYNE4	-0.026578	0.99687	top3	NOT	0	0
SYNGAP1	0.06091	0.99645	top3	NOT	0	0
SYNGR1	0.024182	0.99931	top3	NOT	0	0
SYNGR2	-0.10302	0.97726	top3	NOT	0	0
SYNGR3	-0.043763	0.99645	top3	NOT	0	0
SYNGR4	-0.16788	0.84394	top3	NOT	0	0
SYNJ1	0.039193	0.99842	top3	NOT	0	0
SYNJ2	0.072683	0.99645	top3	NOT	0	0
SYNJ2BP	-0.016415	0.99889	top3	NOT	0	0
SYNPO	-0.086976	0.99256	top3	NOT	0	0
SYNPO2	0.075379	0.99645	top3	NOT	0	0
SYNPO2L	-0.07614	0.99645	top3	NOT	0	0
SYNPR	0.016415	0.99931	top3	NOT	0	0
SYNRG	-0.028478	0.99687	top3	NOT	0	0
SYP	-0.19997	0.75413	top3	NOT	0	0
SYPL1	0.089525	0.99645	top3	NOT	0	0
SYPL2	0.27907	0.51627	top3	NOT	0	0
SYS1	4.1617e-4	0.99931	top3	NOT	0	0
SYT1	-0.023903	0.99818	top3	NOT	0	0
SYT10	0.071542	0.99645	top3	NOT	0	0
SYT11	0.035706	0.99889	top3	NOT	0	0
SYT12	0.044501	0.99687	top3	NOT	0	0
SYT13	0.0071067	0.99967	top3	NOT	0	0
SYT14	-0.0023635	0.99931	top3	NOT	0	0
SYT15	-0.052633	0.99645	top3	NOT	0	0
SYT16	0.19395	0.7998	top3	NOT	0	0
SYT17	-0.019608	0.99889	top3	NOT	0	0
SYT2	-0.031809	0.99645	top3	NOT	0	0
SYT3	-0.020727	0.99889	top3	NOT	0	0
SYT4	0.062412	0.99645	top3	NOT	0	0
SYT5	0.071016	0.99645	top3	NOT	0	0
SYT6	0.098276	0.99645	top3	NOT	0	0
SYT7	-0.010621	0.99931	top3	NOT	0	0
SYT8	-0.11968	0.95812	top3	NOT	0	0
SYT9	0.04229	0.99687	top3	NOT	0	0
SYTL1	0.12149	0.97024	top3	NOT	0	0
SYTL2	0.041312	0.99796	top3	NOT	0	0
SYTL3	0.094521	0.99645	top3	NOT	0	0
SYTL4	-0.057544	0.99645	top3	NOT	0	0
SYTL5	-0.29099	0.44539	top3	NOT	0	0
SYVN1	-0.071061	0.99645	top3	NOT	0	0
SZRD1	0.09426	0.99645	top3	NOT	0	0
SZT2	0.1125	0.97726	top3	NOT	0	0
Sep-01	-0.020593	0.99889	top3	NOT	0	0
Sep-02	-0.06925	0.99645	top3	NOT	0	0
Sep-03	0.035558	0.99889	top3	NOT	0	0
Sep-04	0.0088233	0.99967	top3	NOT	0	0
Sep-05	0.16991	0.86703	top3	NOT	0	0
Sep-06	0.090505	0.99645	top3	NOT	0	0
Sep-08	0.089367	0.99645	top3	NOT	0	0
Sep-09	0.083468	0.99645	top3	NOT	0	0
Sep-10	-0.084425	0.99616	top3	NOT	0	0
Sep-11	0.17127	0.86261	top3	NOT	0	0
Sep-12	0.22111	0.70354	top3	NOT	0	0
Sep-14	0.017578	0.99931	top3	NOT	0	0
T	0.011677	0.99943	top3	NOT	0	0
TAAR1	0.0754	0.99645	top3	NOT	0	0
TAAR2	-0.18894	0.78663	top3	NOT	0	0
TAAR5	0.085523	0.99645	top3	NOT	0	0
TAAR6	0.028551	0.99889	top3	NOT	0	0
TAAR8	-0.084606	0.99615	top3	NOT	0	0
TAB1	-0.10126	0.97726	top3	NOT	0	0
TAB2	0.12063	0.97097	top3	NOT	0	0
TAB3	0.010568	0.99967	top3	NOT	0	0
TAC1	-0.10794	0.97048	top3	NOT	0	0
TAC3	0.055454	0.99645	top3	NOT	0	0
TAC4	-0.07234	0.99645	top3	NOT	0	0
TACC1	0.16009	0.89711	top3	NOT	0	0
TACC2	0.062411	0.99645	top3	NOT	0	0
TACC3	0.11782	0.97726	top3	NOT	0	0
TACO1	-0.076642	0.99645	top3	NOT	0	0
TACR1	-0.026554	0.99687	top3	NOT	0	0
TACR2	-0.032562	0.99645	top3	NOT	0	0
TACR3	0.074803	0.99645	top3	NOT	0	0
TACSTD2	0.034224	0.99889	top3	NOT	0	0
TADA1	-0.26181	0.55711	top3	NOT	0	0
TADA2A	-0.086693	0.99258	top3	NOT	0	0
TADA2B	-0.02923	0.99687	top3	NOT	0	0
TADA3	-0.037679	0.99645	top3	NOT	0	0
TAF1	0.069283	0.99645	top3	NOT	0	0
TAF10	-0.086198	0.99277	top3	NOT	0	0
TAF11	-0.14573	0.90165	top3	NOT	0	0
TAF12	-0.12766	0.94075	top3	NOT	0	0
TAF13	-0.12707	0.94112	top3	NOT	0	0
TAF15	-0.074622	0.99645	top3	NOT	0	0
TAF1A	-0.051874	0.99645	top3	NOT	0	0
TAF1B	-0.70194	0.026316	top3	DOWN	0	1
TAF1C	-0.020216	0.99889	top3	NOT	0	0
TAF1D	0.047215	0.99645	top3	NOT	0	0
TAF1L	-0.021329999999999998	0.99889	top3	NOT	0	0
TAF2	0.20736	0.75413	top3	NOT	0	0
TAF3	-0.16021	0.86293	top3	NOT	0	0
TAF4	-0.080239	0.99645	top3	NOT	0	0
TAF4B	0.016432	0.99931	top3	NOT	0	0
TAF5	0.13982	0.94112	top3	NOT	0	0
TAF5L	-0.20462	0.74599	top3	NOT	0	0
TAF6	0.20514	0.76035	top3	NOT	0	0
TAF6L	-0.29637	0.42857	top3	NOT	0	0
TAF7	0.50781	0.076923	top3	UP	1	0
TAF7L	-0.06284	0.99645	top3	NOT	0	0
TAF8	0.13253	0.95812	top3	NOT	0	0
TAF9	0.13067	0.95812	top3	NOT	0	0
TAF9B	-0.054873	0.99645	top3	NOT	0	0
TAGAP	-0.035561	0.99645	top3	NOT	0	0
TAGLN	-0.20715	0.73916	top3	NOT	0	0
TAGLN2	0.0025296	0.99931	top3	NOT	0	0
TAGLN3	0.092938	0.99645	top3	NOT	0	0
TAL1	0.046014	0.99687	top3	NOT	0	0
TAL2	0.15893	0.89978	top3	NOT	0	0
TALDO1	0.10604	0.98528	top3	NOT	0	0
TAMM41	0.011115	0.99967	top3	NOT	0	0
TANC1	-0.11763	0.95812	top3	NOT	0	0
TANC2	0.080926	0.99645	top3	NOT	0	0
TANGO2	0.05882	0.99645	top3	NOT	0	0
TANGO6	-0.34472	0.30548	top3	NOT	0	0
TANK	0.10629	0.98528	top3	NOT	0	0
TAOK1	0.0089516	0.99967	top3	NOT	0	0
TAOK2	-0.0091757	0.99931	top3	NOT	0	0
TAOK3	-0.10282	0.97726	top3	NOT	0	0
TAP1	-0.0051096	0.99931	top3	NOT	0	0
TAP2	-0.057049	0.99645	top3	NOT	0	0
TAPBP	-0.010509	0.99931	top3	NOT	0	0
TAPBPL	0.016198	0.99931	top3	NOT	0	0
TAPT1	-0.21537	0.70647	top3	NOT	0	0
TARBP1	-0.034929	0.99645	top3	NOT	0	0
TARBP2	-0.13734	0.91165	top3	NOT	0	0
TARDBP	0.87612	0	top3	UP	1	0
TARM1	-0.19387	0.76744	top3	NOT	0	0
TARS	9.4426e-4	0.99931	top3	NOT	0	0
TARS2	-0.098951	0.97726	top3	NOT	0	0
TARSL2	-0.090932	0.98528	top3	NOT	0	0
TAS1R1	0.081284	0.99645	top3	NOT	0	0
TAS1R2	0.018579	0.99931	top3	NOT	0	0
TAS1R3	0.033877	0.99889	top3	NOT	0	0
TAS2R1	-0.0821	0.99645	top3	NOT	0	0
TAS2R10	0.15266	0.91165	top3	NOT	0	0
TAS2R13	0.010994	0.99967	top3	NOT	0	0
TAS2R14	0.016996	0.99931	top3	NOT	0	0
TAS2R16	0.03241	0.99889	top3	NOT	0	0
TAS2R19	0.089606	0.99645	top3	NOT	0	0
TAS2R20	-0.072288	0.99645	top3	NOT	0	0
TAS2R3	0.10195	0.99176	top3	NOT	0	0
TAS2R30	0.11167	0.97746	top3	NOT	0	0
TAS2R31	0.0018377	0.99931	top3	NOT	0	0
TAS2R38	-0.01982	0.99889	top3	NOT	0	0
TAS2R39	0.1921	0.80228	top3	NOT	0	0
TAS2R4	0.15497	0.9115	top3	NOT	0	0
TAS2R40	0.073787	0.99645	top3	NOT	0	0
TAS2R41	-0.094316	0.98325	top3	NOT	0	0
TAS2R42	-0.085665	0.99339	top3	NOT	0	0
TAS2R43	0.030468	0.99889	top3	NOT	0	0
TAS2R46	0.047906	0.99645	top3	NOT	0	0
TAS2R5	-0.062763	0.99645	top3	NOT	0	0
TAS2R50	0.035238	0.99889	top3	NOT	0	0
TAS2R60	-0.024763	0.99796	top3	NOT	0	0
TAS2R7	0.0033671	0.99931	top3	NOT	0	0
TAS2R8	0.006618	0.99967	top3	NOT	0	0
TAS2R9	-0.09294	0.98528	top3	NOT	0	0
TASP1	-0.077347	0.99645	top3	NOT	0	0
TAT	0.13553	0.95204	top3	NOT	0	0
TATDN1	-0.10348	0.97726	top3	NOT	0	0
